frame.number,frame.time,ip.src,ip.dst,ip.proto,ip.len,frame.len
"277","Jul  4, 2024 10:46:27.235879118 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"278","Jul  4, 2024 10:46:27.235885218 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"279","Jul  4, 2024 10:46:27.236066418 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"280","Jul  4, 2024 10:46:27.236071918 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"281","Jul  4, 2024 10:46:27.236182118 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"282","Jul  4, 2024 10:46:27.244018615 CEST","10.22.255.154","172.24.204.146","6","52","66"
"283","Jul  4, 2024 10:46:27.244018715 CEST","10.22.255.154","172.24.204.146","6","52","66"
"284","Jul  4, 2024 10:46:27.244018815 CEST","10.22.255.154","172.24.204.146","6","52","66"
"285","Jul  4, 2024 10:46:27.244028715 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"286","Jul  4, 2024 10:46:27.244033815 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"287","Jul  4, 2024 10:46:27.244287115 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"288","Jul  4, 2024 10:46:27.249911713 CEST","10.22.255.154","172.24.204.146","6","52","66"
"289","Jul  4, 2024 10:46:27.249911813 CEST","10.22.255.154","172.24.204.146","6","52","66"
"290","Jul  4, 2024 10:46:27.249911813 CEST","10.22.255.154","172.24.204.146","6","52","66"
"291","Jul  4, 2024 10:46:27.249911813 CEST","10.22.255.154","172.24.204.146","6","52","66"
"292","Jul  4, 2024 10:46:27.249911913 CEST","10.22.255.154","172.24.204.146","6","52","66"
"293","Jul  4, 2024 10:46:27.249911913 CEST","10.22.255.154","172.24.204.146","6","52","66"
"294","Jul  4, 2024 10:46:27.249911913 CEST","10.22.255.154","172.24.204.146","6","52","66"
"295","Jul  4, 2024 10:46:27.249911913 CEST","10.22.255.154","172.24.204.146","6","52","66"
"296","Jul  4, 2024 10:46:27.249920513 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"297","Jul  4, 2024 10:46:27.249924713 CEST","172.24.204.146","10.22.255.154","6","1500","1514"
"298","Jul  4, 2024 10:46:27.249927413 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"299","Jul  4, 2024 10:46:27.249935013 CEST","10.22.255.154","172.24.204.146","6","52","66"
"300","Jul  4, 2024 10:46:27.250140413 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"301","Jul  4, 2024 10:46:27.250145013 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"302","Jul  4, 2024 10:46:27.250306613 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"303","Jul  4, 2024 10:46:27.250334713 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"304","Jul  4, 2024 10:46:27.250591013 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"305","Jul  4, 2024 10:46:27.250595613 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"306","Jul  4, 2024 10:46:27.255915311 CEST","10.22.255.154","172.24.204.146","6","52","66"
"307","Jul  4, 2024 10:46:27.255915411 CEST","10.22.255.154","172.24.204.146","6","52","66"
"308","Jul  4, 2024 10:46:27.255915411 CEST","10.22.255.154","172.24.204.146","6","52","66"
"309","Jul  4, 2024 10:46:27.255915511 CEST","10.22.255.154","172.24.204.146","6","52","66"
"310","Jul  4, 2024 10:46:27.255915511 CEST","10.22.255.154","172.24.204.146","6","52","66"
"311","Jul  4, 2024 10:46:27.255915511 CEST","10.22.255.154","172.24.204.146","6","52","66"
"312","Jul  4, 2024 10:46:27.255923011 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"313","Jul  4, 2024 10:46:27.255927611 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"314","Jul  4, 2024 10:46:27.256133911 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"315","Jul  4, 2024 10:46:27.256138811 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"316","Jul  4, 2024 10:46:27.256362011 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"317","Jul  4, 2024 10:46:27.256367611 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"318","Jul  4, 2024 10:46:27.261879908 CEST","10.22.255.154","172.24.204.146","6","52","66"
"319","Jul  4, 2024 10:46:27.261880008 CEST","10.22.255.154","172.24.204.146","6","52","66"
"320","Jul  4, 2024 10:46:27.261880008 CEST","10.22.255.154","172.24.204.146","6","52","66"
"321","Jul  4, 2024 10:46:27.261880008 CEST","10.22.255.154","172.24.204.146","6","52","66"
"322","Jul  4, 2024 10:46:27.261880008 CEST","10.22.255.154","172.24.204.146","6","52","66"
"323","Jul  4, 2024 10:46:27.261880108 CEST","10.22.255.154","172.24.204.146","6","52","66"
"324","Jul  4, 2024 10:46:27.261880108 CEST","10.22.255.154","172.24.204.146","6","52","66"
"325","Jul  4, 2024 10:46:27.261888708 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"326","Jul  4, 2024 10:46:27.261892908 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"327","Jul  4, 2024 10:46:27.261983008 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"328","Jul  4, 2024 10:46:27.261987508 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"329","Jul  4, 2024 10:46:27.262139808 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"330","Jul  4, 2024 10:46:27.267880106 CEST","10.22.255.154","172.24.204.146","6","52","66"
"331","Jul  4, 2024 10:46:27.267880206 CEST","10.22.255.154","172.24.204.146","6","52","66"
"332","Jul  4, 2024 10:46:27.267880206 CEST","10.22.255.154","172.24.204.146","6","52","66"
"333","Jul  4, 2024 10:46:27.267888806 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"334","Jul  4, 2024 10:46:27.267894406 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"335","Jul  4, 2024 10:46:27.267897206 CEST","10.22.255.154","172.24.204.146","6","52","66"
"336","Jul  4, 2024 10:46:27.267897306 CEST","10.22.255.154","172.24.204.146","6","52","66"
"337","Jul  4, 2024 10:46:27.267899906 CEST","10.22.255.154","172.24.204.146","6","52","66"
"338","Jul  4, 2024 10:46:27.268126106 CEST","172.24.204.146","10.22.255.154","6","2252","2266"
"339","Jul  4, 2024 10:46:27.273894804 CEST","10.22.255.154","172.24.204.146","6","52","66"
"340","Jul  4, 2024 10:46:27.273894904 CEST","10.22.255.154","172.24.204.146","6","52","66"
"341","Jul  4, 2024 10:46:27.273895004 CEST","10.22.255.154","172.24.204.146","6","52","66"
"342","Jul  4, 2024 10:46:27.273895004 CEST","10.22.255.154","172.24.204.146","6","52","66"
"343","Jul  4, 2024 10:46:27.273895004 CEST","10.22.255.154","172.24.204.146","6","52","66"
"344","Jul  4, 2024 10:46:27.273895004 CEST","10.22.255.154","172.24.204.146","6","52","66"
"345","Jul  4, 2024 10:46:27.273895004 CEST","10.22.255.154","172.24.204.146","6","52","66"
"346","Jul  4, 2024 10:46:27.279898602 CEST","10.22.255.154","172.24.204.146","6","52","66"
"347","Jul  4, 2024 10:46:27.279898702 CEST","10.22.255.154","172.24.204.146","6","52","66"
"348","Jul  4, 2024 10:46:27.279898702 CEST","10.22.255.154","172.24.204.146","6","52","66"
"349","Jul  4, 2024 10:46:27.279898802 CEST","10.22.255.154","172.24.204.146","6","52","66"
"350","Jul  4, 2024 10:46:27.279898802 CEST","10.22.255.154","172.24.204.146","6","52","66"
"351","Jul  4, 2024 10:46:27.279898802 CEST","10.22.255.154","172.24.204.146","6","52","66"
"352","Jul  4, 2024 10:46:27.279898802 CEST","10.22.255.154","172.24.204.146","6","52","66"
"353","Jul  4, 2024 10:46:27.279898802 CEST","10.22.255.154","172.24.204.146","6","52","66"
"354","Jul  4, 2024 10:46:27.279911002 CEST","10.22.255.154","172.24.204.146","6","52","66"
"355","Jul  4, 2024 10:46:27.285917899 CEST","10.22.255.154","172.24.204.146","6","52","66"
"356","Jul  4, 2024 10:46:27.285917999 CEST","10.22.255.154","172.24.204.146","6","52","66"
"357","Jul  4, 2024 10:46:27.285917999 CEST","10.22.255.154","172.24.204.146","6","52","66"
"358","Jul  4, 2024 10:46:27.285917999 CEST","10.22.255.154","172.24.204.146","6","52","66"
"359","Jul  4, 2024 10:46:27.285917999 CEST","10.22.255.154","172.24.204.146","6","52","66"
"360","Jul  4, 2024 10:46:27.285918099 CEST","10.22.255.154","172.24.204.146","6","52","66"
"361","Jul  4, 2024 10:46:27.285918099 CEST","10.22.255.154","172.24.204.146","6","52","66"
"362","Jul  4, 2024 10:46:27.285918099 CEST","10.22.255.154","172.24.204.146","6","52","66"
"363","Jul  4, 2024 10:46:27.285929399 CEST","10.22.255.154","172.24.204.146","6","52","66"
"364","Jul  4, 2024 10:46:27.291873297 CEST","10.22.255.154","172.24.204.146","6","52","66"
"365","Jul  4, 2024 10:46:27.291873497 CEST","10.22.255.154","172.24.204.146","6","52","66"
"366","Jul  4, 2024 10:46:27.291873497 CEST","10.22.255.154","172.24.204.146","6","52","66"
"367","Jul  4, 2024 10:46:27.291873497 CEST","10.22.255.154","172.24.204.146","6","52","66"
"368","Jul  4, 2024 10:46:27.291873497 CEST","10.22.255.154","172.24.204.146","6","52","66"
"369","Jul  4, 2024 10:46:27.291873497 CEST","10.22.255.154","172.24.204.146","6","52","66"
"370","Jul  4, 2024 10:46:27.291873597 CEST","10.22.255.154","172.24.204.146","6","52","66"
"371","Jul  4, 2024 10:46:27.297934795 CEST","10.22.255.154","172.24.204.146","6","52","66"
"372","Jul  4, 2024 10:46:27.297934895 CEST","10.22.255.154","172.24.204.146","6","52","66"
"373","Jul  4, 2024 10:46:27.297934995 CEST","10.22.255.154","172.24.204.146","6","52","66"
"374","Jul  4, 2024 10:46:27.297934995 CEST","10.22.255.154","172.24.204.146","6","52","66"
"375","Jul  4, 2024 10:46:27.297934995 CEST","10.22.255.154","172.24.204.146","6","52","66"
"376","Jul  4, 2024 10:46:27.297934995 CEST","10.22.255.154","172.24.204.146","6","52","66"
"377","Jul  4, 2024 10:46:27.303916593 CEST","10.22.255.154","172.24.204.146","6","52","66"
"378","Jul  4, 2024 10:46:27.303916693 CEST","10.22.255.154","172.24.204.146","6","52","66"
"379","Jul  4, 2024 10:46:27.303916693 CEST","10.22.255.154","172.24.204.146","6","52","66"
"380","Jul  4, 2024 10:46:27.303916693 CEST","10.22.255.154","172.24.204.146","6","52","66"
"381","Jul  4, 2024 10:46:27.303916693 CEST","10.22.255.154","172.24.204.146","6","52","66"
"382","Jul  4, 2024 10:46:27.303916693 CEST","10.22.255.154","172.24.204.146","6","52","66"
"383","Jul  4, 2024 10:46:27.303916793 CEST","10.22.255.154","172.24.204.146","6","52","66"
"384","Jul  4, 2024 10:46:28.252182338 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"385","Jul  4, 2024 10:46:28.252193138 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"386","Jul  4, 2024 10:46:28.252455338 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"387","Jul  4, 2024 10:46:28.252463538 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"388","Jul  4, 2024 10:46:28.252664638 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"389","Jul  4, 2024 10:46:28.269063832 CEST","10.22.255.154","172.24.204.146","6","52","66"
"390","Jul  4, 2024 10:46:28.269063932 CEST","10.22.255.154","172.24.204.146","6","52","66"
"391","Jul  4, 2024 10:46:28.269063932 CEST","10.22.255.154","172.24.204.146","6","52","66"
"392","Jul  4, 2024 10:46:28.269092432 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"393","Jul  4, 2024 10:46:28.269121532 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"394","Jul  4, 2024 10:46:28.269307532 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"395","Jul  4, 2024 10:46:28.273784130 CEST","10.22.255.154","172.24.204.146","6","52","66"
"396","Jul  4, 2024 10:46:28.273784230 CEST","10.22.255.154","172.24.204.146","6","52","66"
"397","Jul  4, 2024 10:46:28.273784230 CEST","10.22.255.154","172.24.204.146","6","52","66"
"398","Jul  4, 2024 10:46:28.273784330 CEST","10.22.255.154","172.24.204.146","6","52","66"
"399","Jul  4, 2024 10:46:28.273793630 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"400","Jul  4, 2024 10:46:28.273798230 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"401","Jul  4, 2024 10:46:28.273940730 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"402","Jul  4, 2024 10:46:28.273945730 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"403","Jul  4, 2024 10:46:28.279809528 CEST","10.22.255.154","172.24.204.146","6","52","66"
"404","Jul  4, 2024 10:46:28.279809628 CEST","10.22.255.154","172.24.204.146","6","52","66"
"405","Jul  4, 2024 10:46:28.279809628 CEST","10.22.255.154","172.24.204.146","6","52","66"
"406","Jul  4, 2024 10:46:28.279818928 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"407","Jul  4, 2024 10:46:28.279823528 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"408","Jul  4, 2024 10:46:28.280063528 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"409","Jul  4, 2024 10:46:28.285917625 CEST","10.22.255.154","172.24.204.146","6","52","66"
"410","Jul  4, 2024 10:46:28.285917725 CEST","10.22.255.154","172.24.204.146","6","52","66"
"411","Jul  4, 2024 10:46:28.285917725 CEST","10.22.255.154","172.24.204.146","6","52","66"
"412","Jul  4, 2024 10:46:28.285917725 CEST","10.22.255.154","172.24.204.146","6","52","66"
"413","Jul  4, 2024 10:46:28.285917725 CEST","10.22.255.154","172.24.204.146","6","52","66"
"414","Jul  4, 2024 10:46:28.285925025 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"415","Jul  4, 2024 10:46:28.285930125 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"416","Jul  4, 2024 10:46:28.286140825 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"417","Jul  4, 2024 10:46:28.286145825 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"418","Jul  4, 2024 10:46:28.286370125 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"419","Jul  4, 2024 10:46:28.294039922 CEST","10.22.255.154","172.24.204.146","6","52","66"
"420","Jul  4, 2024 10:46:28.294040022 CEST","10.22.255.154","172.24.204.146","6","52","66"
"421","Jul  4, 2024 10:46:28.294040122 CEST","10.22.255.154","172.24.204.146","6","52","66"
"422","Jul  4, 2024 10:46:28.294065822 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"423","Jul  4, 2024 10:46:28.294070422 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"424","Jul  4, 2024 10:46:28.294338922 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"425","Jul  4, 2024 10:46:28.299885020 CEST","10.22.255.154","172.24.204.146","6","52","66"
"426","Jul  4, 2024 10:46:28.299885120 CEST","10.22.255.154","172.24.204.146","6","52","66"
"427","Jul  4, 2024 10:46:28.299885220 CEST","10.22.255.154","172.24.204.146","6","52","66"
"428","Jul  4, 2024 10:46:28.299885220 CEST","10.22.255.154","172.24.204.146","6","52","66"
"429","Jul  4, 2024 10:46:28.299885220 CEST","10.22.255.154","172.24.204.146","6","52","66"
"430","Jul  4, 2024 10:46:28.299885220 CEST","10.22.255.154","172.24.204.146","6","52","66"
"431","Jul  4, 2024 10:46:28.299885320 CEST","10.22.255.154","172.24.204.146","6","52","66"
"432","Jul  4, 2024 10:46:28.299885320 CEST","10.22.255.154","172.24.204.146","6","52","66"
"433","Jul  4, 2024 10:46:28.299896720 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"434","Jul  4, 2024 10:46:28.299901920 CEST","172.24.204.146","10.22.255.154","6","1500","1514"
"435","Jul  4, 2024 10:46:28.299905020 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"436","Jul  4, 2024 10:46:28.299914320 CEST","10.22.255.154","172.24.204.146","6","52","66"
"437","Jul  4, 2024 10:46:28.300147820 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"438","Jul  4, 2024 10:46:28.300152920 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"439","Jul  4, 2024 10:46:28.300338520 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"440","Jul  4, 2024 10:46:28.300362620 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"441","Jul  4, 2024 10:46:28.300584420 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"442","Jul  4, 2024 10:46:28.300589720 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"443","Jul  4, 2024 10:46:28.305907018 CEST","10.22.255.154","172.24.204.146","6","52","66"
"444","Jul  4, 2024 10:46:28.305907018 CEST","10.22.255.154","172.24.204.146","6","52","66"
"445","Jul  4, 2024 10:46:28.305907118 CEST","10.22.255.154","172.24.204.146","6","52","66"
"446","Jul  4, 2024 10:46:28.305907118 CEST","10.22.255.154","172.24.204.146","6","52","66"
"447","Jul  4, 2024 10:46:28.305907118 CEST","10.22.255.154","172.24.204.146","6","52","66"
"448","Jul  4, 2024 10:46:28.305907118 CEST","10.22.255.154","172.24.204.146","6","52","66"
"449","Jul  4, 2024 10:46:28.305914618 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"450","Jul  4, 2024 10:46:28.305919118 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"451","Jul  4, 2024 10:46:28.306145118 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"452","Jul  4, 2024 10:46:28.306150518 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"453","Jul  4, 2024 10:46:28.306342418 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"454","Jul  4, 2024 10:46:28.306347418 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"455","Jul  4, 2024 10:46:28.311860716 CEST","10.22.255.154","172.24.204.146","6","52","66"
"456","Jul  4, 2024 10:46:28.311860816 CEST","10.22.255.154","172.24.204.146","6","52","66"
"457","Jul  4, 2024 10:46:28.311860816 CEST","10.22.255.154","172.24.204.146","6","52","66"
"458","Jul  4, 2024 10:46:28.311860816 CEST","10.22.255.154","172.24.204.146","6","52","66"
"459","Jul  4, 2024 10:46:28.311860816 CEST","10.22.255.154","172.24.204.146","6","52","66"
"460","Jul  4, 2024 10:46:28.311860916 CEST","10.22.255.154","172.24.204.146","6","52","66"
"461","Jul  4, 2024 10:46:28.311860916 CEST","10.22.255.154","172.24.204.146","6","52","66"
"462","Jul  4, 2024 10:46:28.311869316 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"463","Jul  4, 2024 10:46:28.311873316 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"464","Jul  4, 2024 10:46:28.312084016 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"465","Jul  4, 2024 10:46:28.312089116 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"466","Jul  4, 2024 10:46:28.312218915 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"467","Jul  4, 2024 10:46:28.317868213 CEST","10.22.255.154","172.24.204.146","6","52","66"
"468","Jul  4, 2024 10:46:28.317868313 CEST","10.22.255.154","172.24.204.146","6","52","66"
"469","Jul  4, 2024 10:46:28.317868313 CEST","10.22.255.154","172.24.204.146","6","52","66"
"470","Jul  4, 2024 10:46:28.317868313 CEST","10.22.255.154","172.24.204.146","6","52","66"
"471","Jul  4, 2024 10:46:28.317868313 CEST","10.22.255.154","172.24.204.146","6","52","66"
"472","Jul  4, 2024 10:46:28.317868413 CEST","10.22.255.154","172.24.204.146","6","52","66"
"473","Jul  4, 2024 10:46:28.317877413 CEST","172.24.204.146","10.22.255.154","6","1500","1514"
"474","Jul  4, 2024 10:46:28.317883013 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"475","Jul  4, 2024 10:46:28.317885813 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"476","Jul  4, 2024 10:46:28.318106913 CEST","172.24.204.146","10.22.255.154","6","804","818"
"477","Jul  4, 2024 10:46:28.323811111 CEST","10.22.255.154","172.24.204.146","6","52","66"
"478","Jul  4, 2024 10:46:28.323811211 CEST","10.22.255.154","172.24.204.146","6","52","66"
"479","Jul  4, 2024 10:46:28.323811211 CEST","10.22.255.154","172.24.204.146","6","52","66"
"480","Jul  4, 2024 10:46:28.329842109 CEST","10.22.255.154","172.24.204.146","6","52","66"
"481","Jul  4, 2024 10:46:28.329842209 CEST","10.22.255.154","172.24.204.146","6","52","66"
"482","Jul  4, 2024 10:46:28.329842209 CEST","10.22.255.154","172.24.204.146","6","52","66"
"483","Jul  4, 2024 10:46:28.329842209 CEST","10.22.255.154","172.24.204.146","6","52","66"
"484","Jul  4, 2024 10:46:28.329842309 CEST","10.22.255.154","172.24.204.146","6","52","66"
